Query Term: 1
320 C.P.14.pdf 0.043
321 C.P.15.pdf 0.029
322 C.P.16.pdf 0.034
323 C.P.18.pdf 0.031
324 C.P.19.pdf 0.022
325 C.P.20.pdf 0.014
326 C.P.21.pdf 0.012
327 C.P.22.pdf 0.017
328 C.P.23.pdf 0.027
329 C.P.24.pdf 0.019
330 C.P.25.pdf 0.029
331 C.P.27.pdf 0.011
332 C.P.28.pdf 0.0
333 C.P.29.pdf 0.03
334 C.P.30.pdf 0.017
335 C.P.31.pdf 0.007
336 C.P.32.pdf 0.01
337 C.P.33.pdf 0.01
338 C.P.34.pdf 0.014
339 C.P.35.pdf 0.0
340 C.P.36.pdf 0.04
341 C.P.37.pdf 0.016
342 C.P.38.pdf 0.022
343 C.P.39.pdf 0.019
344 C.P.40.pdf 0.035
345 C.P.41.pdf 0.027
346 C.P.42.pdf 0.0
347 C.P.43.pdf 0.005
348 C.P.44.pdf 0.012
349 C.P.45.pdf 0.016
350 C.P.46.pdf 0.029
351 C.P.47.pdf 0.013
352 C.P.49.pdf 0.009
353 C.P.50.pdf 0.045
354 C.P.51.pdf 0.01
355 C.P.52.pdf 0.0
356 C.P.53.pdf 0.023
357 C.P.55.pdf 0.035
358 C.P.56.pdf 0.023
359 C.P.57.pdf 0.021
360 C.P.58.pdf 0.021
361 C.P.59.pdf 0.016
362 C.P.60.pdf 0.0
363 C.P.61.pdf 0.017
364 C.P.62.pdf 0.024
365 C.P.63.pdf 0.0
366 C.P.64.pdf 0.019
367 C.P.66.pdf 0.03
368 C.P.67.pdf 0.041
369 C.P.68.pdf 0.027
370 C.P.69.pdf 0.017
371 C.P.70.pdf 0.022
372 C.P.72.pdf 0.012
373 C.P.73.pdf 0.057
374 C.P.74.pdf 0.026
375 C.P.75.pdf 0.009
376 C.P.76.pdf 0.0
377 C.P.77.pdf 0.031
378 C.P.78.pdf 0.015
379 C.P.79.pdf 0.012
380 C.P.80.pdf 0.025
381 C.P.81.pdf 0.021
382 C.P.83.pdf 0.007
383 C.P.84.pdf 0.027
384 C.P.85.pdf 0.039
385 C.P.87.pdf 0.012
386 C.P.88.pdf 0.03
387 C.P.89.pdf 0.008
388 C.P.95.pdf 0.015
389 C.P.96.pdf 0.038
390 C.P.97.pdf 0.017
391 C.P.98.pdf 0.015
392 C.P.99.pdf 0.0
393 C.P.101.pdf 0.013
394 C.P.103.pdf 0.0
395 C.P.104.pdf 0.018
396 C.P.105.pdf 0.0
397 C.P.106.pdf 0.013
398 C.P.107.pdf 0.009
399 C.P.108.pdf 0.0
400 C.P.110.pdf 0.02
401 C.P.111.pdf 0.026
402 C.P.112.pdf 0.007
403 C.P.113.pdf 0.01
404 C.P.114.pdf 0.022
405 C.P.115.pdf 0.021
406 C.P.116.pdf 0.035
407 C.P.117.pdf 0.016
408 C.P.118.pdf 0.047
409 C.P.120.pdf 0.008
410 C.P.121.pdf 0.006
411 C.P.122.pdf 0.0
412 C.P.125.pdf 0.0
413 C.P.126.pdf 0.013
414 C.P.127.pdf 0.0
415 C.P.128.pdf 0.0
416 C.P.129.pdf 0.0
417 C.P.130.pdf 0.035
418 C.P.131.pdf 0.014
419 C.P.134.pdf 0.0
420 C.P.135.pdf 0.016
421 C.P.136.pdf 0.015
422 C.P.138.pdf 0.015
423 C.P.139.pdf 0.007
424 C.P.140.pdf 0.015
425 C.P.141.pdf 0.039
426 C.P.142.pdf 0.012
427 C.P.143.pdf 0.013
428 C.P.144.pdf 0.0
429 C.P.145.pdf 0.015
430 C.P.146.pdf 0.03
431 C.P.147.pdf 0.0
432 C.P.148.pdf 0.0
433 C.P.149.pdf 0.018
434 C.P.150.pdf 0.023
435 C.P.151.pdf 0.017
436 C.P.152.pdf 0.025
437 C.P.153.pdf 0.0
438 C.P.155.pdf 0.018
439 C.P.156.pdf 0.028
440 C.P.157.pdf 0.038
441 C.P.158.pdf 0.027
442 C.P.159.pdf 0.025
443 C.P.160.pdf 0.062
444 C.P.162.pdf 0.0
445 C.P.163.pdf 0.0
446 C.P.164.pdf 0.012
447 C.P.165.pdf 0.016
448 C.P.166.pdf 0.015
449 C.P.167.pdf 0.035
450 C.P.168.pdf 0.016
451 C.P.169.pdf 0.018
452 C.P.171.pdf 0.019
453 C.P.172.pdf 0.019
454 C.P.173.pdf 0.0
455 C.P.174.pdf 0.0
456 C.P.176.pdf 0.019
457 C.P.177.pdf 0.032
458 C.P.178.pdf 0.028
459 C.P.179.pdf 0.022
460 C.P.180.pdf 0.011
461 C.P.181.pdf 0.022
462 C.P.182.pdf 0.028
463 C.P.183.pdf 0.0
464 C.P.184.pdf 0.0
465 C.P.185.pdf 0.0
466 C.P.187.pdf 0.0
467 C.P.188.pdf 0.031
468 C.P.189.pdf 0.037
469 C.P.190.pdf 0.025
470 C.P.191.pdf 0.011
471 C.P.192.pdf 0.0
472 C.P.193.pdf 0.0
473 C.P.194.pdf 0.013
474 C.P.195.pdf 0.012
475 C.P.196.pdf 0.013
476 C.P.197.pdf 0.012
477 C.P.198.pdf 0.017
478 C.P.199.pdf 0.019
479 C.P.200.pdf 0.0
480 C.P.201.pdf 0.027
481 C.P.207.pdf 0.028
482 C.P.208.pdf 0.0
483 C.P.209.pdf 0.027
484 C.P.210.pdf 0.02
485 C.P.217.pdf 0.007
486 C.P.218.pdf 0.0
487 C.P.219.pdf 0.01
488 C.P.220.pdf 0.05
489 C.P.221.pdf 0.041
490 C.P.222.pdf 0.025
491 C.P.223.pdf 0.0
492 C.P.224.pdf 0.009
493 C.P.225.pdf 0.01
494 C.P.226.pdf 0.0
495 C.P.228.pdf 0.0
496 C.P.229.pdf 0.045
497 C.P.230.pdf 0.016
498 C.P.231.pdf 0.0
499 C.P.232.pdf 0.0
500 C.P.233.pdf 0.025
501 C.P.234.pdf 0.014
502 C.P.235.pdf 0.009
503 C.P.236.pdf 0.015
504 C.P.237.pdf 0.025
505 C.P.238.pdf 0.018
506 C.P.239.pdf 0.023
507 C.P.240.pdf 0.007
508 C.P.241.pdf 0.026
509 C.P.242.pdf 0.025
510 C.P.246.pdf 0.021
511 C.P.247.pdf 0.0
512 C.P.248.pdf 0.037
513 C.P.249.pdf 0.0
514 C.P.250.pdf 0.011
515 C.P.251.pdf 0.0
516 C.P.252.pdf 0.009
517 C.P.253.pdf 0.0
518 C.P.254.pdf 0.0
519 C.P.255.pdf 0.02
520 C.P.256.pdf 0.012
521 C.P.257.pdf 0.038
522 C.P.258.pdf 0.0
523 C.P.259.pdf 0.025
524 C.P.260.pdf 0.016
525 C.P.261.pdf 0.0
526 C.P.262.pdf 0.0
527 C.P.263.pdf 0.031
528 C.P.264.pdf 0.027
529 C.P.265.pdf 0.0
530 C.P.266.pdf 0.0
531 C.P.267.pdf 0.0
532 C.P.268.pdf 0.048
533 C.P.269.pdf 0.017
534 C.P.270.pdf 0.032
535 C.P.272.pdf 0.0
536 C.P.273.pdf 0.051
537 C.P.274.pdf 0.024
538 C.P.275.pdf 0.0
539 C.P.276.pdf 0.006
540 C.P.278.pdf 0.0
541 C.P.279.pdf 0.023
542 C.P.280.pdf 0.032
543 C.P.281.pdf 0.0
544 C.P.282.pdf 0.0
545 C.P.283.pdf 0.027
546 C.P.284.pdf 0.0
547 C.P.285.pdf 0.01
548 C.P.286.pdf 0.0
549 Const.P.1.pdf 0.02
550 Const.P.2.pdf 0.024
551 Const.P.3.pdf 0.0
552 Const.P.4.pdf 0.038
553 Const.P.5.pdf 0.023
554 Const.P.6.pdf 0.015
555 Const.P.7.pdf 0.022
556 Const.P.8.pdf 0.011
557 Const.P.9.pdf 0.025
558 Const.P.11.pdf 0.0
559 Const.P.13.pdf 0.022
560 Const.P.14.pdf 0.03
561 Const.P.15.pdf 0.015
562 Const.P.18.pdf 0.013
563 Const.P.19.pdf 0.021
564 Const.P.20.pdf 0.015
565 Const.P.21.pdf 0.016
566 Const.P.22.pdf 0.013
567 Const.P.24.pdf 0.014
568 Const.P.25.pdf 0.025
569 Const.P.26.pdf 0.025
570 Const.P.27.pdf 0.034
571 Const.P.28.pdf 0.0
572 Const.P.29.pdf 0.0
573 Const.P.30.pdf 0.018
574 Const.P.31.pdf 0.014
575 Const.P.32.pdf 0.013
576 Const.P.33.pdf 0.018
577 Const.P.34.pdf 0.015
578 Const.P.35.pdf 0.016
579 Const.P.36.pdf 0.01
580 Const.P.37.pdf 0.02
581 Const.P.38.pdf 0.027
582 Const.P.39.pdf 0.027
583 Const.P.40.pdf 0.017
584 Const.P.41.pdf 0.035
585 Const.P.43.pdf 0.011
586 Const.P.46.pdf 0.016
587 Const.P.48.pdf 0.009
588 Const.P.49.pdf 0.037
589 Const.P.50.pdf 0.034
590 Const.P.51.pdf 0.0
591 Const.P.53.pdf 0.024
592 Const.P.54.pdf 0.0
593 Const.P.56.pdf 0.018
594 Const.P.57.pdf 0.032
595 Const.P.58.pdf 0.043
596 Const.P.59.pdf 0.018
597 Const.P.60.pdf 0.0
598 Const.P.61.pdf 0.015
599 Const.P.62.pdf 0.008
600 Const.P.63.pdf 0.012
601 Const.P.64.pdf 0.022
602 Const.P.65.pdf 0.013
603 Const.P.66.pdf 0.01
604 Const.P.67.pdf 0.013
605 Const.P.68.pdf 0.035
606 Const.P.69.pdf 0.019
607 Const.P.70.pdf 0.026
608 Const.P.71.pdf 0.03
609 Const.P.72.pdf 0.018
610 Const.P.73.pdf 0.013
611 Const.P.74.pdf 0.017
612 Const.P.75.pdf 0.0
613 Const.P.76.pdf 0.0
614 Const.P.77.pdf 0.0
615 Const.P.78.pdf 0.025
616 Const.P.79.pdf 0.01
617 Const.P.80.pdf 0.021
618 Const.P.81.pdf 0.013
619 Const.P.82.pdf 0.021
620 Const.P.83.pdf 0.025
621 Const.P.84.pdf 0.015
622 Const.P.86.pdf 0.015
623 Const.P.87.pdf 0.018
624 Const.P.88.pdf 0.03
625 Const.P.89.pdf 0.016
626 Const.P.90.pdf 0.014
627 Const.P.92.pdf 0.018
628 Const.P.93.pdf 0.033
629 Const.P.94.pdf 0.015
630 Const.P.95.pdf 0.042
631 Const.P.96.pdf 0.0
632 Const.P.97.pdf 0.028
633 Const.P.98.pdf 0.015
634 Const.P.100.pdf 0.0
635 Const.P.101.pdf 0.021
636 Const.P.102.pdf 0.04
637 Const.P.103.pdf 0.023
638 Const.P.104.pdf 0.026
639 Const.P.105.pdf 0.02
640 Const.P.106.pdf 0.028
641 Const.P.108.pdf 0.031
642 Const.P.109.pdf 0.035
643 Const.P.111.pdf 0.0
644 Const.P.112.pdf 0.025
645 Const.P.113.pdf 0.029
646 Const.P.114.pdf 0.012
647 Const.P.115.pdf 0.025
648 Const.P.116.pdf 0.024
649 Const.P.117.pdf 0.021
650 Const.P.118.pdf 0.017
651 Const.P.119.pdf 0.027
652 Const.P.120.pdf 0.027
653 Const.P.121.pdf 0.029
654 Const.P.122.pdf 0.015
655 Const.P.123.pdf 0.013
656 Const.P.124.pdf 0.016
657 Const.P.125.pdf 0.0
658 Const.P.126.pdf 0.016
659 Const.P.127.pdf 0.0
660 Const.P.128.pdf 0.013
661 Const.P.129.pdf 0.0
662 Const.P.130.pdf 0.019
663 Const.P.131.pdf 0.022
664 Const.P.132.pdf 0.024
665 Const.P.133.pdf 0.029
666 Const.P.134.pdf 0.0
667 Const.P.135.pdf 0.016
668 Const.P.136.pdf 0.031
669 Const.P.137.pdf 0.023
670 Const.P.138.pdf 0.007
671 Const.P.139.pdf 0.012
672 Const.P.140.pdf 0.0
673 Const.P.141.pdf 0.023
674 Const.P.142.pdf 0.028
675 Const.P.143.pdf 0.019
676 Const.P.144.pdf 0.0
677 Const.P.145.pdf 0.0
678 Const.P.146.pdf 0.019
679 Const.P.148.pdf 0.015
680 Const.P.149.pdf 0.015
681 Const.P.150.pdf 0.009
682 Const.P.151.pdf 0.0
683 Const.P.152.pdf 0.013
684 Const.P.153.pdf 0.0
685 Const.P.154.pdf 0.018
686 Const.P.155.pdf 0.036
687 Const.P.156.pdf 0.0
688 Const.P.157.pdf 0.011
689 Const.P.158.pdf 0.018
690 Const.P.159.pdf 0.0
691 Const.P.160.pdf 0.013
692 Const.P.161.pdf 0.019
693 Const.P.162.pdf 0.019
694 Const.P.163.pdf 0.013
695 Const.P.164.pdf 0.02
696 Const.P.165.pdf 0.012
697 Const.P.166.pdf 0.02
698 Const.P.167.pdf 0.017
699 Const.P.168.pdf 0.018
700 Const.P.169.pdf 0.021
701 Const.P.170.pdf 0.029
702 Const.P.171.pdf 0.024
703 Const.P.173.pdf 0.02
704 Const.P.174.pdf 0.015
705 Const.P.175.pdf 0.013
706 Const.P.177.pdf 0.005
707 Const.P.178.pdf 0.023
708 Const.P.179.pdf 0.011
709 Const.P.180.pdf 0.021
710 Const.P.181.pdf 0.012
711 Const.P.182.pdf 0.0
712 Const.P.183.pdf 0.016
713 Const.P.184.pdf 0.023
714 Const.P.185.pdf 0.014
715 Const.P.186.pdf 0.012
716 Const.P.187.pdf 0.016
717 Const.P.188.pdf 0.011
718 Const.P.189.pdf 0.009
719 Const.P.190.pdf 0.037
720 Const.P.191.pdf 0.021
721 Const.P.192.pdf 0.012
722 Const.P.193.pdf 0.018
723 Const.P.194.pdf 0.02
724 Const.P.195.pdf 0.041
725 Const.P.196.pdf 0.02
726 Crl.A.1.pdf 0.007
727 Crl.A.2.pdf 0.02
728 Crl.A.3.pdf 0.0
729 Crl.A.4.pdf 0.008
730 Crl.A.5.pdf 0.0
731 Crl.A.6.pdf 0.0
732 Crl.A.7.pdf 0.0
733 Crl.A.8.pdf 0.006
734 Crl.A.9.pdf 0.007
735 Crl.A.10.pdf 0.0
736 Crl.A.11.pdf 0.009
737 Crl.A.15.pdf 0.008
738 Crl.A.16.pdf 0.0
739 Crl.A.17.pdf 0.005
740 Crl.A.19.pdf 0.0
741 Crl.A.20.pdf 0.012
742 Crl.A.21.pdf 0.0
743 Crl.A.22.pdf 0.0
744 Crl.A.23.pdf 0.016
745 Crl.A.24.pdf 0.0
746 Crl.A.25.pdf 0.0
747 Crl.A.26.pdf 0.0
748 Crl.A.27.pdf 0.0
749 Crl.A.28.pdf 0.0
750 Crl.A.30.pdf 0.01
751 Crl.A.32.pdf 0.0
752 Crl.A.33.pdf 0.018
753 Crl.A.34.pdf 0.0
754 Crl.A.35.pdf 0.0
755 Crl.A.36.pdf 0.0
756 Crl.A.37.pdf 0.0
757 Crl.A.39.pdf 0.0
758 Crl.A.40.pdf 0.0
759 Crl.A.41.pdf 0.0
760 Crl.A.43.pdf 0.0
761 Crl.A.44.pdf 0.0
762 Crl.A.45.pdf 0.0
763 Crl.A.46.pdf 0.0
764 Crl.A.47.pdf 0.0
765 Crl.A.48.pdf 0.0
766 Crl.A.49.pdf 0.0
767 Crl.A.50.pdf 0.0
768 Crl.A.51.pdf 0.006
769 Crl.A.52.pdf 0.03
770 Crl.A.53.pdf 0.014
771 Crl.A.54.pdf 0.0
772 Crl.A.55.pdf 0.013
773 Crl.A.56.pdf 0.029
774 Crl.A.57.pdf 0.01
775 Crl.A.58.pdf 0.0
776 Crl.A.59.pdf 0.0
777 Crl.A.60.pdf 0.0
778 Crl.A.61.pdf 0.0
779 Crl.A.62.pdf 0.008
780 Crl.A.63.pdf 0.0
781 Crl.A.64.pdf 0.0
782 Crl.A.65.pdf 0.014
783 Crl.A.66.pdf 0.0
784 Crl.A.67.pdf 0.0
785 Crl.A.69.pdf 0.0
786 Crl.A.70.pdf 0.0
787 Crl.A.71.pdf 0.014
788 Crl.A.73.pdf 0.0
789 Crl.A.74.pdf 0.0
790 Crl.A.75.pdf 0.0
791 Crl.A.76.pdf 0.0
792 Crl.A.77.pdf 0.0
793 Crl.A.78.pdf 0.0
794 Crl.A.79.pdf 0.0
795 Crl.A.80.pdf 0.0
796 Crl.A.81.pdf 0.0
797 Crl.A.82.pdf 0.0
798 Crl.A.83.pdf 0.0
799 Crl.A.84.pdf 0.009
800 Crl.A.85.pdf 0.0
801 Crl.A.86.pdf 0.0
802 Crl.A.87.pdf 0.0
803 Crl.A.88.pdf 0.0
804 Crl.A.89.pdf 0.0
805 Crl.A.90.pdf 0.0
806 Crl.A.91.pdf 0.0
807 Crl.A.92.pdf 0.0
808 Crl.A.93.pdf 0.01
809 Crl.A.94.pdf 0.0
810 Crl.A.95.pdf 0.0
811 Crl.A.96.pdf 0.0
812 Crl.A.97.pdf 0.0
813 Crl.A.98.pdf 0.0
814 Crl.A.99.pdf 0.0
815 Crl.A.100.pdf 0.0
816 Crl.A.101.pdf 0.0
817 Crl.A.102.pdf 0.0
818 Crl.A.103.pdf 0.0
819 Crl.A.104.pdf 0.0
820 Crl.A.105.pdf 0.016
821 Crl.A.106.pdf 0.0
822 Crl.A.107.pdf 0.0
823 Crl.A.108.pdf 0.0
824 Crl.A.109.pdf 0.0
825 Crl.A.110.pdf 0.0
826 Crl.A.111.pdf 0.0
827 Crl.A.112.pdf 0.0
828 Crl.A.113.pdf 0.0
829 Crl.A.114.pdf 0.0
830 Crl.A.115.pdf 0.012
831 Crl.A.120.pdf 0.0
832 Crl.A.121.pdf 0.015
833 Crl.A.122.pdf 0.0
834 Crl.A.123.pdf 0.0
835 Crl.A.124.pdf 0.0
836 Crl.A.125.pdf 0.0
837 Crl.A.130.pdf 0.0
838 Crl.A.131.pdf 0.013
839 Crl.A.134.pdf 0.0
840 Crl.A.137.pdf 0.0
841 Crl.A.138.pdf 0.0
842 Crl.A.139.pdf 0.0
843 Crl.A.140.pdf 0.0
844 Crl.A.141.pdf 0.014
845 Crl.A.143.pdf 0.011
846 Crl.A.144.pdf 0.0
847 Crl.A.145.pdf 0.0
848 Crl.A.146.pdf 0.041
849 Crl.A.147.pdf 0.01
850 Crl.A.148.pdf 0.007
851 Crl.A.149.pdf 0.01
852 Crl.A.151.pdf 0.014
853 Crl.A.153.pdf 0.0
854 Crl.A.155.pdf 0.0
855 Crl.A.156.pdf 0.0
856 Crl.A.157.pdf 0.0
857 Crl.A.158.pdf 0.011
858 Crl.A.159.pdf 0.0
859 Crl.A.160.pdf 0.0
860 Crl.A.161.pdf 0.0
861 Crl.A.162.pdf 0.015
862 Crl.A.163.pdf 0.0
863 Crl.A.164.pdf 0.01
864 Crl.A.165.pdf 0.006
865 Crl.A.166.pdf 0.013
866 Crl.A.167.pdf 0.007
867 Crl.A.169.pdf 0.022
868 Crl.A.170.pdf 0.0
869 Crl.A.171.pdf 0.016
870 Crl.A.172.pdf 0.0
871 Crl.A.173.pdf 0.007
872 Crl.A.174.pdf 0.009
873 Crl.A.175.pdf 0.0
874 Crl.A.177.pdf 0.008
875 Crl.A.178.pdf 0.013
876 Crl.A.179.pdf 0.012
877 Crl.A.180.pdf 0.0
878 Crl.A.181.pdf 0.006
879 Crl.A.182.pdf 0.015
880 Crl.A.183.pdf 0.011
881 Crl.A.184.pdf 0.015
882 Crl.P.1.pdf 0.0
883 Crl.P.2.pdf 0.016
884 Crl.P.3.pdf 0.014
885 Crl.P.4.pdf 0.018
886 Crl.P.5.pdf 0.0
887 Crl.P.6.pdf 0.012
888 Crl.P.7.pdf 0.014
889 Crl.P.8.pdf 0.009
890 Crl.P.9.pdf 0.016
891 Crl.P.10.pdf 0.0
892 Crl.P.11.pdf 0.0
893 Crl.P.12.pdf 0.014
894 Crl.P.13.pdf 0.013
895 Crl.P.14.pdf 0.033
896 Crl.P.15.pdf 0.0
897 Crl.P.16.pdf 0.013
898 Crl.P.17.pdf 0.0
899 Crl.P.18.pdf 0.011
900 Crl.P.19.pdf 0.0
901 Crl.P.22.pdf 0.015
902 Crl.P.24.pdf 0.0
903 Crl.P.25.pdf 0.0
904 Crl.P.26.pdf 0.014
905 Crl.P.27.pdf 0.017
906 Crl.P.28.pdf 0.014
907 Crl.P.30.pdf 0.0
908 Crl.P.31.pdf 0.0
909 Crl.P.32.pdf 0.0
910 Crl.P.33.pdf 0.0
911 Crl.P.34.pdf 0.0
912 Crl.P.35.pdf 0.0
913 Crl.P.36.pdf 0.014
914 Crl.P.37.pdf 0.0
915 Crl.P.38.pdf 0.0
916 Crl.P.39.pdf 0.0
917 Crl.P.41.pdf 0.004
918 Crl.P.42.pdf 0.01
919 Crl.P.43.pdf 0.0
920 Crl.P.45.pdf 0.0
921 Crl.P.46.pdf 0.0
922 Crl.P.47.pdf 0.0
923 Crl.P.48.pdf 0.0
924 Crl.P.49.pdf 0.025
925 Crl.P.50.pdf 0.0
926 Crl.P.51.pdf 0.0
927 Crl.P.52.pdf 0.0
928 Crl.P.53.pdf 0.0
929 Crl.P.54.pdf 0.0
930 Crl.P.55.pdf 0.0
931 Crl.P.56.pdf 0.0
932 Crl.P.57.pdf 0.0
933 Crl.P.58.pdf 0.0
934 Crl.P.59.pdf 0.014
935 Crl.P.60.pdf 0.0
936 Crl.P.61.pdf 0.0
937 Crl.P.62.pdf 0.0
938 Crl.P.63.pdf 0.0
939 Crl.P.64.pdf 0.0
940 Crl.P.65.pdf 0.0
941 Crl.P.66.pdf 0.0
942 Crl.P.67.pdf 0.011
943 Crl.P.68.pdf 0.0
944 Crl.P.69.pdf 0.04
945 Crl.P.70.pdf 0.0
946 Crl.P.71.pdf 0.022
947 Crl.P.72.pdf 0.0
948 Crl.P.73.pdf 0.0
949 Crl.P.74.pdf 0.014
950 Crl.P.75.pdf 0.0
951 Crl.P.76.pdf 0.0
952 Crl.P.77.pdf 0.0
953 Crl.P.78.pdf 0.015
954 Crl.P.79.pdf 0.0
955 Crl.P.80.pdf 0.0
956 Crl.P.81.pdf 0.0
957 Crl.P.82.pdf 0.0
958 Crl.P.83.pdf 0.0
959 Crl.P.84.pdf 0.0
960 Crl.P.85.pdf 0.0
961 Crl.P.86.pdf 0.016
962 Crl.P.87.pdf 0.0
963 Crl.P.88.pdf 0.015
964 Crl.P.89.pdf 0.018
965 Crl.P.90.pdf 0.0
966 Crl.P.91.pdf 0.0
967 Crl.P.92.pdf 0.0
968 Crl.P.93.pdf 0.0
969 Crl.P.94.pdf 0.0
970 Crl.P.95.pdf 0.0
971 Crl.P.96.pdf 0.0
972 Crl.P.97.pdf 0.0
973 Crl.P.98.pdf 0.021
974 Crl.P.99.pdf 0.0
975 Crl.P.100.pdf 0.015
976 Crl.P.101.pdf 0.0
977 Crl.P.102.pdf 0.008
978 Crl.P.103.pdf 0.0
979 Crl.P.104.pdf 0.012
980 Crl.P.105.pdf 0.012
981 Crl.P.106.pdf 0.0
982 Crl.P.107.pdf 0.0
983 Crl.P.108.pdf 0.0
984 Crl.P.109.pdf 0.018
985 Crl.P.110.pdf 0.0
986 Crl.P.111.pdf 0.0
987 Crl.P.112.pdf 0.012
988 Crl.P.113.pdf 0.0
989 Crl.P.114.pdf 0.0
990 Crl.P.115.pdf 0.0
991 Crl.P.116.pdf 0.012
992 Crl.P.117.pdf 0.0
993 Crl.P.118.pdf 0.0
994 Crl.P.119.pdf 0.013
995 Crl.P.120.pdf 0.0
996 Crl.P.121.pdf 0.0
997 Crl.P.122.pdf 0.0
998 Crl.P.123.pdf 0.0
999 Crl.P.124.pdf 0.0
1000 Crl.P.125.pdf 0.0
1001 Crl.P.126.pdf 0.0
1002 Crl.P.127.pdf 0.021
1003 Crl.P.128.pdf 0.0
1004 Crl.P.129.pdf 0.0
1005 Crl.P.130.pdf 0.033
1006 Crl.P.131.pdf 0.0
1007 Crl.P.132.pdf 0.0
1008 Crl.P.133.pdf 0.0
1009 Crl.P.134.pdf 0.0
1010 Crl.P.135.pdf 0.024
1011 Crl.P.137.pdf 0.025
1012 Crl.P.138.pdf 0.0
1013 Crl.P.139.pdf 0.0
1014 Crl.P.140.pdf 0.0
1015 Crl.P.141.pdf 0.018
1016 Crl.P.142.pdf 0.0
1017 Crl.P.143.pdf 0.0
1018 Crl.P.144.pdf 0.0
1019 Crl.P.145.pdf 0.0
1020 Crl.P.146.pdf 0.0
1021 Crl.P.147.pdf 0.0
1022 Crl.P.148.pdf 0.011
1023 Crl.P.149.pdf 0.0
1024 Crl.P.150.pdf 0.018
1025 Crl.P.151.pdf 0.0
1026 Crl.P.152.pdf 0.0
1027 Crl.P.153.pdf 0.013
1028 Crl.P.154.pdf 0.015
1029 Crl.P.155.pdf 0.0
1030 Crl.P.156.pdf 0.0
1031 Crl.P.157.pdf 0.0
1032 Crl.P.158.pdf 0.0
1033 Crl.P.159.pdf 0.0
1034 Crl.P.160.pdf 0.0
1035 Crl.P.161.pdf 0.0
1036 Crl.P.162.pdf 0.0
1037 Crl.P.163.pdf 0.0
1038 Crl.P.164.pdf 0.012
1039 Crl.P.165.pdf 0.0
1040 Crl.P.166.pdf 0.0
1041 Crl.P.167.pdf 0.0
1042 Crl.P.168.pdf 0.018
1043 Crl.P.169.pdf 0.019
1044 Crl.P.170.pdf 0.0
1045 Crl.P.171.pdf 0.01
1046 Crl.P.172.pdf 0.014
1047 Crl.P.173.pdf 0.0
1048 Crl.P.174.pdf 0.018
1049 Crl.P.175.pdf 0.0
1050 Crl.P.176.pdf 0.0
1051 Crl.P.177.pdf 0.0
1052 Crl.P.178.pdf 0.0
1053 Crl.P.179.pdf 0.015
1054 Crl.P.180.pdf 0.0
1055 Crl.P.181.pdf 0.0
1056 Crl.P.182.pdf 0.0
1057 Crl.P.183.pdf 0.0
1058 Crl.P.184.pdf 0.0
1059 Crl.P.185.pdf 0.013
1060 Crl.P.187.pdf 0.0
1061 Crl.P.188.pdf 0.0
1062 Crl.P.189.pdf 0.007
1063 Crl.P.190.pdf 0.008
1064 Crl.P.191.pdf 0.0
1065 Crl.P.192.pdf 0.0
1066 Crl.P.193.pdf 0.0
1067 Crl.P.194.pdf 0.0
1068 Crl.P.195.pdf 0.0
1069 Crl.P.196.pdf 0.0
1070 Crl.P.197.pdf 0.0
1071 Crl.P.198.pdf 0.0
1072 Crl.P.199.pdf 0.012
1073 Crl.P.200.pdf 0.0
1074 Crl.P.201.pdf 0.0
1075 Crl.P.203.pdf 0.0
1076 Crl.P.204.pdf 0.0
1077 Crl.P.205.pdf 0.0
1078 Crl.P.206.pdf 0.0
1079 Crl.P.207.pdf 0.0
1080 Crl.P.208.pdf 0.0
1081 Crl.P.209.pdf 0.013
1082 Crl.P.210.pdf 0.0
1083 Crl.P.211.pdf 0.012
1084 Crl.P.212.pdf 0.0
1085 Crl.P.213.pdf 0.0
1086 Crl.P.214.pdf 0.0
1087 Crl.P.215.pdf 0.0
1088 Crl.P.216.pdf 0.0
1089 Crl.P.217.pdf 0.0
1090 Crl.P.218.pdf 0.0
1091 Crl.P.219.pdf 0.01
1092 Crl.P.220.pdf 0.0
1093 Crl.P.221.pdf 0.011
1094 Crl.P.222.pdf 0.0
1095 Crl.P.223.pdf 0.014
1096 Crl.P.224.pdf 0.01
1097 Crl.P.225.pdf 0.0
1098 Crl.P.226.pdf 0.0
1099 Crl.P.227.pdf 0.0
1100 Crl.P.228.pdf 0.0
1101 Crl.P.229.pdf 0.0
1102 Crl.P.230.pdf 0.0
1103 Crl.P.231.pdf 0.019
1104 Crl.P.232.pdf 0.013
1105 Crl.P.233.pdf 0.0
1106 Crl.P.234.pdf 0.015
1107 Crl.P.235.pdf 0.013
1108 Crl.P.236.pdf 0.0
1109 Crl.P.237.pdf 0.0
1110 Crl.P.238.pdf 0.0
1111 Crl.P.239.pdf 0.014
1112 Crl.P.240.pdf 0.0
1113 Crl.P.241.pdf 0.0
1114 Crl.P.242.pdf 0.0
1115 Crl.P.243.pdf 0.01
1116 Crl.P.245.pdf 0.0
1117 Crl.P.246.pdf 0.022
1118 Crl.P.247.pdf 0.016
1119 Crl.P.248.pdf 0.0
1120 Crl.P.249.pdf 0.0
1121 Crl.P.250.pdf 0.012
1122 Crl.P.251.pdf 0.01
1123 Crl.P.252.pdf 0.0
1124 Crl.P.253.pdf 0.0
